UserID,Age,Gender,EmploymentStatus,Location
U101689,58.0,Non-binary,Full-time,Mauritania
U101690,34.0,Male,Full-time,Russian Federation
U101691,57.0,Male,Student,Honduras
U101692,48.0,Male,Part-time,Argentina
U101693,51.0,Male,Part-time,Falkland Islands (Malvinas)
U101694,41.0,Male,Part-time,El Salvador
U101695,62.0,Non-binary,Unemployed,British Indian Ocean Territory (Chagos Archipelago)
U101696,52.0,Prefer not to say,Student,Montenegro
U101697,23.0,Non-binary,Full-time,Holy See (Vatican City State)
U101698,36.0,Non-binary,Unemployed,Cocos (Keeling) Islands
U101699,47.0,Non-binary,Part-time,Latvia
U101700,24.0,Prefer not to say,Full-time,Guernsey
U101701,27.0,Non-binary,Student,Guinea-Bissau
U101702,58.0,Non-binary,Freelancer,India
U101703,49.0,Prefer not to say,Part-time,Greece
U101704,51.0,Non-binary,Part-time,Lao People's Democratic Republic
U101705,45.0,Male,Part-time,Venezuela
U101706,32.0,Female,Part-time,Saint Martin
U101707,47.0,Non-binary,Full-time,Palestinian Territory
U101708,54.0,Female,Student,Netherlands Antilles
U101709,46.0,Non-binary,Unemployed,Niue
U101710,39.0,Non-binary,Full-time,Serbia
U101711,21.0,Male,Student,Central African Republic
U101712,37.0,Prefer not to say,Unemployed,Sudan
U101713,49.0,Female,Part-time,Mauritania
U101714,53.0,Prefer not to say,Student,Brazil
U101715,21.0,Male,Part-time,Kazakhstan
U101716,44.0,Male,Student,New Zealand
U101717,34.0,Female,Freelancer,Djibouti
U101718,29.0,Prefer not to say,Part-time,Comoros
U101719,39.0,Male,Part-time,Congo
U101720,34.0,Non-binary,Part-time,San Marino
U101721,27.0,Non-binary,Full-time,Slovenia
U101722,18.0,Non-binary,Unemployed,Nepal
U101723,39.0,Prefer not to say,Part-time,British Virgin Islands
U101724,43.0,Non-binary,Part-time,Togo
U101725,35.0,Non-binary,Full-time,Jersey
U101726,31.0,Male,Full-time,Mozambique
U101727,64.0,Male,Freelancer,China
U101728,46.0,Non-binary,Student,Bermuda
U101729,29.0,Non-binary,Part-time,Gibraltar
U101730,53.0,Male,Student,Marshall Islands
U101731,52.0,Female,Full-time,Croatia
U101732,29.0,Prefer not to say,Full-time,Norfolk Island
U101733,24.0,Prefer not to say,Freelancer,Pitcairn Islands
U101734,46.0,Male,Unemployed,United Arab Emirates
U101735,28.0,Prefer not to say,Full-time,Indonesia
U101736,50.0,Male,Part-time,Angola
U101737,23.0,Male,Freelancer,South Africa
U101738,64.0,Male,Unemployed,Latvia
U101739,32.0,Male,Freelancer,Italy
U101740,49.0,Female,Full-time,Lithuania
U101741,28.0,Non-binary,Unemployed,Belize
U101742,40.0,Non-binary,Student,Ukraine
U101743,43.0,Female,Unemployed,Palestinian Territory
U101744,51.0,Prefer not to say,Part-time,Martinique
U101745,63.0,Prefer not to say,Student,Myanmar
U101746,51.0,Non-binary,Student,Peru
U101747,46.0,Prefer not to say,Part-time,Uzbekistan
U101748,21.0,Non-binary,Student,Serbia
U101749,34.0,Non-binary,Full-time,Hong Kong
U101750,52.0,Female,Unemployed,Zambia
U101751,30.0,Prefer not to say,Unemployed,Mayotte
U101752,58.0,Female,Part-time,Turkey
U101753,56.0,Non-binary,Full-time,Albania
U101754,32.0,Non-binary,Student,Mauritius
U101755,46.0,Non-binary,Unemployed,Hong Kong
U101756,46.0,Male,Unemployed,Germany
U101757,28.0,Male,Unemployed,Comoros
U101758,49.0,Male,Unemployed,Argentina
U101759,19.0,Female,Freelancer,Antarctica (the territory South of 60 deg S)
U101760,64.0,Non-binary,Part-time,Liechtenstein
U101761,31.0,Prefer not to say,Student,Afghanistan
U101762,37.0,Female,Student,Greece
U101763,39.0,Female,Part-time,Somalia
U101764,28.0,Female,Full-time,Cambodia
U101765,44.0,Prefer not to say,Part-time,United States Minor Outlying Islands
U101766,20.0,Non-binary,Unemployed,Barbados
U101767,34.0,Male,Unemployed,Korea
U101768,61.0,Non-binary,Part-time,Niger
U101769,45.0,Non-binary,Part-time,Armenia
U101770,46.0,Female,Student,Haiti
U101771,38.0,Female,Student,British Virgin Islands
U101772,64.0,Female,Freelancer,Slovakia (Slovak Republic)
U101773,33.0,Male,Freelancer,Dominica
U101774,54.0,Male,Unemployed,Congo
U101775,37.0,Male,Freelancer,Chad
U101776,23.0,Non-binary,Freelancer,Qatar
U101777,36.0,Female,Full-time,Honduras
U101778,22.0,Prefer not to say,Part-time,South Georgia and the South Sandwich Islands
U101779,20.0,Non-binary,Student,San Marino
U101780,18.0,Male,Freelancer,Poland
U101781,55.0,Prefer not to say,Student,Russian Federation
U101782,32.0,Prefer not to say,Freelancer,Swaziland
U101783,51.0,Female,Freelancer,Jordan
U101784,52.0,Prefer not to say,Unemployed,Timor-Leste
U101785,42.0,Male,Full-time,Turkmenistan
U101786,41.0,Female,Part-time,Mali
U101787,29.0,Prefer not to say,Part-time,United Arab Emirates
U101788,35.0,Female,Unemployed,Jamaica
U101789,32.0,Prefer not to say,Unemployed,Kenya
U101790,61.0,Non-binary,Part-time,Croatia
U101791,33.0,Non-binary,Part-time,United States of America
U101792,44.0,Male,Full-time,Gibraltar
U101793,25.0,Non-binary,Freelancer,Montserrat
U101794,63.0,Non-binary,Full-time,Afghanistan
U101795,42.0,Non-binary,Part-time,Niger
U101796,34.0,Prefer not to say,Freelancer,Venezuela
U101797,46.0,Prefer not to say,Part-time,Tajikistan
U101798,25.0,Female,Full-time,Northern Mariana Islands
U101799,32.0,Prefer not to say,Full-time,Montserrat
U101800,44.0,Non-binary,Full-time,Guam
U101801,63.0,Prefer not to say,Freelancer,Russian Federation
U101802,24.0,Male,Student,Saint Lucia
U101803,20.0,Female,Student,Jamaica
U101804,46.0,Female,Part-time,Bahrain
U101805,61.0,Prefer not to say,Freelancer,Croatia
U101806,41.0,Non-binary,Unemployed,Luxembourg
U101807,20.0,Female,Student,Djibouti
U101808,37.0,Male,Freelancer,Saint Pierre and Miquelon
U101809,63.0,Male,Freelancer,Congo
U101810,32.0,Female,Student,Cook Islands
U101811,42.0,Non-binary,Freelancer,Tokelau
U101812,47.0,Non-binary,Freelancer,Austria
U101813,31.0,Prefer not to say,Student,Belize
U101814,24.0,Prefer not to say,Full-time,Australia
U101815,34.0,Female,Part-time,Marshall Islands
U101816,61.0,Prefer not to say,Unemployed,United States of America
U101817,37.0,Prefer not to say,Part-time,Albania
U101818,53.0,Prefer not to say,Full-time,Liechtenstein
U101819,26.0,Male,Full-time,Algeria
U101820,55.0,Prefer not to say,Freelancer,Montserrat
U101821,39.0,Female,Part-time,Australia
U101822,19.0,Non-binary,Full-time,British Virgin Islands
U101823,41.0,Prefer not to say,Part-time,Djibouti
U101824,25.0,Non-binary,Full-time,Albania
U101825,28.0,Prefer not to say,Unemployed,Saint Barthelemy
U101826,30.0,Female,Full-time,Antigua and Barbuda
U101827,34.0,Male,Part-time,Guyana
U101828,25.0,Female,Freelancer,Lithuania
U101829,38.0,Male,Part-time,Argentina
U101830,35.0,Prefer not to say,Student,Madagascar
U101831,47.0,Prefer not to say,Part-time,Peru
U101832,35.0,Male,Unemployed,Micronesia
U101833,63.0,Female,Unemployed,Svalbard & Jan Mayen Islands
U101834,64.0,Female,Unemployed,Svalbard & Jan Mayen Islands
U101835,48.0,Male,Full-time,Lao People's Democratic Republic
U101836,55.0,Prefer not to say,Unemployed,Mexico
U101837,49.0,Male,Part-time,Fiji
U101838,28.0,Prefer not to say,Freelancer,Bermuda
U101839,62.0,Male,Unemployed,Argentina
U101840,42.0,Prefer not to say,Part-time,Syrian Arab Republic
U101841,50.0,Male,Full-time,Syrian Arab Republic
U101842,55.0,Non-binary,Full-time,Bulgaria
U101843,58.0,Prefer not to say,Freelancer,Australia
U101844,25.0,Female,Freelancer,Macao
U101845,28.0,Male,Part-time,Belize
U101846,39.0,Female,Freelancer,Falkland Islands (Malvinas)
U101847,41.0,Male,Freelancer,Poland
U101848,58.0,Female,Full-time,Saint Barthelemy
U101849,34.0,Female,Part-time,Monaco
U101850,29.0,Male,Freelancer,El Salvador
U101851,63.0,Male,Part-time,Azerbaijan
U101852,49.0,Female,Unemployed,Congo
U101853,32.0,Female,Full-time,Netherlands
U101854,33.0,Female,Full-time,Belarus
U101855,39.0,Prefer not to say,Full-time,Jordan
U101856,45.0,Prefer not to say,Student,Italy
U101857,37.0,Non-binary,Part-time,Gibraltar
U101858,50.0,Prefer not to say,Unemployed,Turkey
U101859,27.0,Prefer not to say,Freelancer,Macao
U101860,57.0,Male,Unemployed,Hungary
U101861,49.0,Non-binary,Part-time,Mozambique
U101862,50.0,Non-binary,Full-time,Guatemala
U101863,19.0,Prefer not to say,Student,Netherlands
U101864,50.0,Male,Part-time,Sao Tome and Principe
U101865,50.0,Male,Part-time,Sweden
U101866,58.0,Non-binary,Freelancer,Belarus
U101867,30.0,Male,Unemployed,Pitcairn Islands
U101868,47.0,Female,Unemployed,Romania
U101869,50.0,Prefer not to say,Freelancer,Liberia
U101870,30.0,Female,Student,Norfolk Island
U101871,43.0,Non-binary,Full-time,Cocos (Keeling) Islands
U101872,39.0,Non-binary,Full-time,Turkey
U101873,56.0,Male,Student,Tunisia
U101874,19.0,Male,Freelancer,Slovakia (Slovak Republic)
U101875,55.0,Non-binary,Part-time,Botswana
U101876,56.0,Non-binary,Unemployed,Antigua and Barbuda
U101877,43.0,Female,Part-time,Cuba
U101878,63.0,Female,Unemployed,Saint Kitts and Nevis
U101879,32.0,Male,Part-time,Liberia
U101880,51.0,Female,Freelancer,Oman
U101881,59.0,Male,Freelancer,United Arab Emirates
U101882,61.0,Male,Student,Uzbekistan
U101883,57.0,Prefer not to say,Part-time,Iraq
U101884,28.0,Male,Part-time,Australia
U101885,20.0,Female,Student,Serbia
U101886,23.0,Non-binary,Student,Timor-Leste
U101887,26.0,Non-binary,Freelancer,Congo
U101888,23.0,Female,Freelancer,Slovakia (Slovak Republic)
U101889,26.0,Non-binary,Part-time,Cuba
U101890,56.0,Male,Freelancer,Jersey
U101891,48.0,Non-binary,Freelancer,Antigua and Barbuda
U101892,49.0,Female,Part-time,Cape Verde
U101893,58.0,Non-binary,Student,Marshall Islands
U101894,29.0,Male,Part-time,South Africa
U101895,25.0,Male,Full-time,Italy
U101896,25.0,Female,Part-time,Liberia
U101897,45.0,Female,Full-time,Honduras
U101898,37.0,Female,Part-time,Thailand
U101899,64.0,Prefer not to say,Full-time,Uzbekistan
U101900,24.0,Prefer not to say,Full-time,Saint Barthelemy
U101901,28.0,Male,Part-time,Japan
U101902,37.0,Prefer not to say,Freelancer,Montserrat
U101903,33.0,Prefer not to say,Unemployed,Falkland Islands (Malvinas)
U101904,21.0,Non-binary,Freelancer,Costa Rica
U101905,23.0,Prefer not to say,Full-time,Saudi Arabia
U101906,39.0,Non-binary,Part-time,Albania
U101907,43.0,Female,Part-time,Canada
U101908,20.0,Non-binary,Part-time,Antarctica (the territory South of 60 deg S)
U101909,58.0,Non-binary,Part-time,British Virgin Islands
U101910,59.0,Female,Unemployed,Panama
U101911,31.0,Female,Student,French Southern Territories
U101912,28.0,Male,Full-time,Turks and Caicos Islands
U101913,35.0,Male,Unemployed,Senegal
U101914,29.0,Male,Freelancer,Syrian Arab Republic
U101915,40.0,Male,Student,Japan
U101916,29.0,Non-binary,Student,Bahamas
U101917,30.0,Non-binary,Part-time,Indonesia
U101918,42.0,Male,Unemployed,Heard Island and McDonald Islands
U101919,62.0,Prefer not to say,Freelancer,Taiwan
U101920,36.0,Male,Part-time,Solomon Islands
U101921,63.0,Prefer not to say,Part-time,Ecuador
U101922,53.0,Female,Full-time,Kenya
U101923,62.0,Non-binary,Student,Tokelau
U101924,25.0,Non-binary,Freelancer,Belgium
U101925,46.0,Prefer not to say,Student,Azerbaijan
U101926,49.0,Male,Unemployed,Benin
U101927,61.0,Non-binary,Full-time,Bermuda
U101928,35.0,Prefer not to say,,Pakistan
U101929,23.0,Female,Full-time,Tunisia
U101930,35.0,Female,Part-time,Timor-Leste
U101931,36.0,Non-binary,Full-time,Guernsey
U101932,39.0,Male,Part-time,China
U101933,54.0,Prefer not to say,Student,Kiribati
U101934,49.0,Non-binary,Student,India
U101935,58.0,Female,Student,Bermuda
U101936,20.0,Male,Student,Gibraltar
U101937,45.0,Prefer not to say,Full-time,Monaco
U101938,27.0,Non-binary,Part-time,India
U101939,52.0,Prefer not to say,Student,Micronesia
U101940,46.0,Male,Full-time,Monaco
U101941,32.0,Male,Part-time,Costa Rica
U101942,50.0,Female,Full-time,Bahrain
U101943,24.0,Male,Student,Belgium
U101944,29.0,Non-binary,Unemployed,Reunion
U101945,47.0,Prefer not to say,Full-time,El Salvador
U101946,38.0,Male,Student,Korea
U101947,48.0,Male,Freelancer,Hong Kong
U101948,41.0,Non-binary,Part-time,Denmark
U101949,37.0,Prefer not to say,Student,Sweden
U101950,54.0,Prefer not to say,Freelancer,Malaysia
U101951,21.0,Female,Full-time,Georgia
U101952,45.0,Female,Full-time,Czech Republic
U101953,61.0,Prefer not to say,Freelancer,South Africa
U101954,37.0,Non-binary,Freelancer,Lesotho
U101955,41.0,Non-binary,Part-time,Kenya
U101956,49.0,Female,Full-time,Kazakhstan
U101957,58.0,Male,Freelancer,British Indian Ocean Territory (Chagos Archipelago)
U101958,53.0,Non-binary,Unemployed,El Salvador
U101959,51.0,Male,Unemployed,Palestinian Territory
U101960,53.0,Non-binary,Freelancer,Libyan Arab Jamahiriya
U101961,19.0,Prefer not to say,Part-time,Burkina Faso
U101962,32.0,Female,Full-time,Kuwait
U101963,51.0,Male,Unemployed,Western Sahara
U101964,53.0,Male,Freelancer,Norfolk Island
U101965,23.0,Prefer not to say,Freelancer,Cambodia
U101966,56.0,Non-binary,Student,Grenada
U101967,59.0,Male,Freelancer,Argentina
U101968,29.0,Non-binary,Part-time,Bahrain
U101969,20.0,Prefer not to say,Unemployed,Montenegro
U101970,62.0,Female,Student,Kiribati
U101971,35.0,Male,Unemployed,Jordan
U101972,57.0,Non-binary,Unemployed,Slovenia
U101973,38.0,Male,Part-time,Saint Lucia
U101974,32.0,Non-binary,Freelancer,Yemen
U101975,50.0,Non-binary,Part-time,Nepal
U101976,52.0,Non-binary,Freelancer,Chile
U101977,43.0,Prefer not to say,Student,Armenia
U101978,25.0,Female,Part-time,Israel
U101979,53.0,Male,Part-time,Argentina
U101980,47.0,Female,Full-time,Spain
U101981,40.0,Non-binary,Part-time,Kenya
U101982,59.0,Non-binary,Full-time,Namibia
U101983,61.0,Female,Freelancer,Georgia
U101984,31.0,Female,Freelancer,Lithuania
U101985,31.0,Male,Freelancer,El Salvador
U101986,19.0,Non-binary,Full-time,Bulgaria
U101987,54.0,Female,Freelancer,Macedonia
U101988,22.0,Prefer not to say,Unemployed,France
U101989,55.0,Non-binary,Part-time,Turkmenistan
U101990,62.0,Non-binary,Full-time,Georgia
U101991,58.0,Male,Freelancer,India
U101992,64.0,Prefer not to say,Unemployed,Nigeria
U101993,31.0,Male,Part-time,Hong Kong
U101994,56.0,Prefer not to say,Part-time,Equatorial Guinea
U101995,42.0,Male,Freelancer,Colombia
U101996,37.0,Prefer not to say,Unemployed,Kuwait
U101997,19.0,Prefer not to say,Full-time,Taiwan
U101998,56.0,Prefer not to say,Freelancer,Guernsey
U101999,23.0,Female,Part-time,Timor-Leste
U102000,34.0,Non-binary,Part-time,Montserrat
U102001,42.0,Prefer not to say,Part-time,Togo
U102002,45.0,Female,Freelancer,Saint Vincent and the Grenadines
U102003,19.0,Female,Student,Congo
U102004,52.0,Male,Student,Niue
U102005,54.0,Non-binary,Student,Portugal
U102006,22.0,Non-binary,Unemployed,Mauritius
U102007,18.0,Male,Freelancer,Heard Island and McDonald Islands
U102008,57.0,Non-binary,Part-time,France
U102009,29.0,Male,Unemployed,Panama
U102010,53.0,Female,Student,Nepal
U102011,62.0,Female,Full-time,Comoros
U102012,40.0,Prefer not to say,Unemployed,Guinea-Bissau
U102013,64.0,Male,Unemployed,Georgia
U102014,48.0,Female,Freelancer,Mauritius
U102015,28.0,Female,Unemployed,Senegal
U102016,27.0,Male,Freelancer,Burundi
U102017,20.0,Female,Full-time,Sudan
U102018,31.0,Non-binary,Part-time,Austria
U102019,33.0,Female,Part-time,Burundi
U102020,27.0,Male,Student,Antarctica (the territory South of 60 deg S)
U102021,46.0,Non-binary,Student,Oman
U102022,27.0,Non-binary,Full-time,Greenland
U102023,29.0,Female,Part-time,French Guiana
U102024,47.0,Prefer not to say,Student,Lithuania
U102025,58.0,Non-binary,Unemployed,Brunei Darussalam
U102026,18.0,Male,Freelancer,Cape Verde
U102027,22.0,Prefer not to say,Student,Bahamas
U102028,37.0,Prefer not to say,Full-time,Ireland
U102029,25.0,Non-binary,Part-time,Saint Martin
U102030,60.0,Female,Full-time,Bangladesh
U102031,29.0,Prefer not to say,Freelancer,Costa Rica
U102032,18.0,Female,Freelancer,Finland
U102033,37.0,Non-binary,Full-time,Ireland
U102034,45.0,Male,Student,Malta
U102035,60.0,Prefer not to say,Student,Benin
U102036,54.0,Male,Part-time,China
U102037,64.0,Female,Part-time,Guatemala
U102038,54.0,Female,Unemployed,Swaziland
U102039,29.0,Male,Unemployed,Tokelau
U102040,54.0,Non-binary,Part-time,Cayman Islands
U102041,61.0,Non-binary,Unemployed,Russian Federation
U102042,45.0,Prefer not to say,Full-time,Saint Barthelemy
U102043,64.0,Prefer not to say,Student,Greenland
U102044,32.0,Non-binary,Unemployed,Lao People's Democratic Republic
U102045,23.0,Non-binary,Unemployed,Mauritania
U102046,61.0,Male,Full-time,Mexico
U102047,37.0,Female,Freelancer,Uzbekistan
U102048,31.0,Female,Part-time,Burkina Faso
U102049,19.0,Prefer not to say,Full-time,Equatorial Guinea
U102050,26.0,Non-binary,Freelancer,Slovakia (Slovak Republic)
U102051,54.0,Male,Full-time,Israel
U102052,37.0,Prefer not to say,Student,Botswana
U102053,43.0,Male,Full-time,Greece
U102054,46.0,Non-binary,Full-time,Central African Republic
U102055,18.0,Non-binary,Student,Cote d'Ivoire
U102056,52.0,Non-binary,Part-time,Vanuatu
U102057,23.0,Female,Freelancer,Denmark
U102058,54.0,Non-binary,Unemployed,American Samoa
U102059,22.0,Prefer not to say,Part-time,Philippines
U102060,50.0,Female,Full-time,Iraq
U102061,31.0,Male,Unemployed,Serbia
U102062,29.0,Prefer not to say,Student,Reunion
U102063,59.0,Prefer not to say,Part-time,Western Sahara
U102064,37.0,Male,Freelancer,San Marino
U102065,41.0,Female,Part-time,San Marino
U102066,60.0,Prefer not to say,Part-time,Ghana
U102067,51.0,Prefer not to say,Unemployed,Togo
U102068,42.0,Prefer not to say,Student,Slovenia
U102069,46.0,Female,Student,Tuvalu
U102070,56.0,Female,Part-time,Christmas Island
U102071,48.0,Female,Student,Djibouti
U102072,64.0,Prefer not to say,Unemployed,United Kingdom
U102073,60.0,Non-binary,Unemployed,Mauritius
U102074,40.0,Male,Freelancer,Belize
U102075,61.0,Non-binary,Student,Dominica
U102076,55.0,Female,Freelancer,Tanzania
U102077,37.0,Prefer not to say,Full-time,United States Virgin Islands
U102078,40.0,Prefer not to say,Unemployed,Sao Tome and Principe
U102079,62.0,Non-binary,Part-time,Cameroon
U102080,33.0,Non-binary,Unemployed,Saint Barthelemy
U102081,59.0,Male,Full-time,Italy
U102082,25.0,Prefer not to say,Part-time,Cape Verde
U102083,38.0,Non-binary,Student,Estonia
U102084,18.0,Male,Student,Nauru
U102085,25.0,Female,Unemployed,Mozambique
U102086,46.0,Non-binary,Part-time,Egypt
U102087,49.0,Female,Part-time,Cape Verde
U102088,55.0,Male,Freelancer,Saint Barthelemy
U102089,22.0,Female,Full-time,Finland
U102090,64.0,Prefer not to say,Student,Morocco
U102091,39.0,Prefer not to say,Unemployed,United States of America
U102092,64.0,Female,Part-time,British Virgin Islands
U102093,51.0,Prefer not to say,Student,Saint Pierre and Miquelon
U102094,18.0,Male,Unemployed,Oman
U102095,43.0,Prefer not to say,Student,Australia
U102096,60.0,Female,Unemployed,Jordan
U102097,27.0,Female,Student,Kenya
U102098,47.0,Female,Freelancer,Panama
U102099,35.0,Non-binary,Full-time,Bulgaria
U102100,34.0,Female,Student,Micronesia
U102101,43.0,Male,Full-time,Sao Tome and Principe
U102102,25.0,Prefer not to say,Student,Oman
U102103,64.0,Prefer not to say,Part-time,Uruguay
U102104,57.0,Non-binary,Freelancer,Lao People's Democratic Republic
U102105,29.0,Non-binary,Freelancer,Palau
U102106,44.0,Male,Full-time,Cayman Islands
U102107,25.0,Female,Part-time,Norfolk Island
U102108,42.0,Non-binary,Unemployed,Cyprus
U102109,63.0,Prefer not to say,Freelancer,Fiji
U102110,21.0,Non-binary,Part-time,Vietnam
U102111,50.0,Non-binary,Part-time,Latvia
U102112,18.0,Female,Full-time,Mozambique
U102113,36.0,Non-binary,Part-time,Anguilla
U102114,48.0,Male,Part-time,Palau
U102115,33.0,Prefer not to say,Unemployed,Niue
U102116,31.0,Female,Full-time,Saint Martin
U102117,22.0,Prefer not to say,Full-time,Macao
U102118,58.0,Male,Part-time,Venezuela
U102119,43.0,Male,Unemployed,Lesotho
U102120,45.0,Non-binary,Student,Haiti
U102121,19.0,Non-binary,Freelancer,Tokelau
U102122,23.0,Non-binary,Full-time,Cape Verde
U102123,26.0,Prefer not to say,Unemployed,Uruguay
