ClickID,UserID,FeatureID,ClickTimestamp,TimeSpentSeconds
C1011739,U109607,F1243,2024-02-22 05:50:05,78.0
C1011740,U108200,F1063,2024-11-16 13:37:56,273.0
C1011741,U105632,F1275,2024-11-17 09:36:15,45.0
C1011742,U101862,F1245,2024-01-27 03:04:59,206.0
C1011743,U101233,F1098,2024-03-19 05:46:10,173.0
C1011744,U103125,F1282,2024-11-28 02:38:58,41.0
C1011745,U104711,F1139,2024-07-27 21:06:00,75.0
C1011746,U102457,F1108,2024-11-27 14:30:13,182.0
C1011747,U108201,F1242,2024-12-05 20:48:43,195.0
C1011748,U106699,F1040,2024-03-16 15:41:57,43.0
C1011749,U108459,F1207,2024-09-13 20:29:40,141.0
C1011750,U107157,F1223,2024-06-13 19:55:36,8.0
C1011751,U102714,F1050,2024-04-06 00:22:12,13.0
C1011752,U104546,F1079,2024-01-28 02:18:08,41.0
C1011753,U107364,F1028,2024-05-09 02:37:29,275.0
C1011754,U107219,F1222,2024-10-09 14:52:52,94.0
C1011755,U107636,F1050,2024-06-12 01:40:47,7.0
C1011756,U109583,F1087,2024-05-29 23:02:40,32.0
C1011757,U107541,F1158,2024-10-17 23:26:33,67.0
C1011758,U109274,F1136,2024-07-20 09:56:22,83.0
C1011759,U108485,F1108,2024-03-12 13:36:00,9.0
C1011760,U102835,F1285,2024-07-18 10:16:34,126.0
C1011761,U108013,F1089,2024-01-29 04:15:33,123.0
C1011762,U107955,F1295,2024-06-18 00:31:07,72.0
C1011763,U104205,F1006,2024-04-08 13:14:30,113.0
C1011764,U102154,F1138,2024-06-01 03:32:41,222.0
C1011765,U105108,F1002,2024-05-07 01:13:41,271.0
C1011766,U103923,F1252,2024-05-23 08:27:49,27.0
C1011767,U106084,F1224,2024-09-22 02:18:05,52.0
C1011768,U107262,F1019,2024-07-04 13:22:09,102.0
C1011769,U103868,F1260,2024-08-02 19:02:33,53.0
C1011770,U103790,F1161,2024-10-05 15:46:19,271.0
C1011771,U109036,F1141,2024-07-17 18:09:14,75.0
C1011772,U109899,F1044,2024-02-13 09:28:02,171.0
C1011773,U102007,F1279,2024-03-06 11:19:29,249.0
C1011774,U101273,F1221,2024-06-07 23:38:31,108.0
C1011775,U106873,F1190,2024-08-14 08:09:12,26.0
C1011776,U106852,F1008,2024-08-25 08:02:58,115.0
C1011777,U109404,F1190,2024-07-14 02:20:10,198.0
C1011778,U107811,F1198,2024-11-10 16:15:36,95.0
C1011779,U102264,F1202,2024-10-12 04:19:09,158.0
C1011780,U101610,F1127,2024-04-09 05:41:33,79.0
C1011781,U109610,F1112,2024-03-19 07:07:38,280.0
C1011782,U101786,F1041,2024-10-08 08:04:57,211.0
C1011783,U104399,F1000,2024-06-23 13:42:41,233.0
C1011784,U103482,F1063,2024-10-13 01:01:27,7.0
C1011785,U106546,F1219,2024-03-08 19:15:33,243.0
C1011786,U108571,F1071,2024-10-23 17:23:43,180.0
C1011787,U106595,F1014,2024-02-16 09:20:46,252.0
C1011788,U100693,F1088,2024-10-11 05:50:34,204.0
C1011789,U109639,F1079,2024-12-30 11:31:14,285.0
C1011790,U107025,F1167,2024-09-24 04:02:08,286.0
C1011791,U101755,F1090,2024-01-13 16:43:46,240.0
C1011792,U107033,F1062,2024-10-13 01:51:52,55.0
C1011793,U107693,F1179,2024-01-15 13:08:36,44.0
C1011794,U100847,F1262,2024-06-20 04:22:30,241.0
C1011795,U104061,F1215,2024-08-01 12:01:30,117.0
C1011796,U101195,F1046,2024-12-25 00:21:20,118.0
C1011797,U109704,F1165,2024-05-24 14:28:02,197.0
C1011798,U105478,F1298,2024-11-28 06:31:08,222.0
C1011799,U106332,F1197,2024-09-30 22:59:35,248.0
C1011800,U108154,F1135,2024-07-20 23:32:48,147.0
C1011801,U105648,F1177,2024-03-19 21:32:31,291.0
C1011802,U103320,F1077,2024-09-17 05:54:56,102.0
C1011803,U102457,F1140,2024-06-28 17:07:05,38.0
C1011804,U103450,F1095,2024-03-22 19:07:43,192.0
C1011805,U108418,F1162,2024-03-22 11:14:10,269.0
C1011806,U101807,F1024,2024-03-21 08:05:10,154.0
C1011807,U100418,F1030,2024-05-17 20:14:41,17.0
C1011808,U103155,F1246,2024-12-14 19:38:40,286.0
C1011809,U109110,F1048,2024-07-08 12:35:23,127.0
C1011810,U107364,F1170,2024-07-03 07:34:06,155.0
C1011811,U103818,F1115,2024-10-29 19:23:00,244.0
C1011812,U102631,F1211,2024-08-21 22:52:08,52.0
C1011813,U103674,F1006,2024-07-17 11:14:09,170.0
C1011814,U109537,F1201,2024-04-08 16:28:15,158.0
C1011815,U104630,F1133,2024-04-02 17:01:41,14.0
C1011816,U106868,F1216,2024-03-23 05:59:13,93.0
C1011817,U105513,F1181,2024-12-24 06:08:46,141.0
C1011818,U101829,F1123,2024-07-25 04:25:08,172.0
C1011819,U109855,F1144,2024-10-31 20:00:38,179.0
C1011820,U108276,F1191,2024-01-19 13:56:04,161.0
C1011821,U103812,F1098,2024-03-30 00:29:25,106.0
C1011822,U100886,F1119,2024-05-16 10:04:35,32.0
C1011823,U107594,F1115,2024-09-06 08:25:12,182.0
C1011824,U102797,F1281,2024-01-12 16:54:55,165.0
C1011825,U104147,F1262,2024-09-26 01:12:41,198.0
C1011826,U102131,F1161,2024-12-23 14:12:23,129.0
C1011827,U102759,F1004,2024-10-24 09:20:02,231.0
C1011828,U108932,F1204,2024-11-02 02:55:31,279.0
C1011829,U102876,F1288,2024-01-24 16:10:51,273.0
C1011830,U109903,F1170,2024-10-01 02:37:55,271.0
C1011831,U100055,F1288,2024-02-07 17:57:20,161.0
C1011832,U103362,F1210,2024-12-10 00:41:58,110.0
C1011833,U108998,F1188,2024-08-11 11:25:00,60.0
C1011834,U103056,F1145,2024-10-15 21:45:56,265.0
C1011835,U104750,F1141,2024-01-02 06:29:47,72.0
C1011836,U109198,F1158,2024-06-14 16:34:16,134.0
C1011837,U105003,F1080,2024-08-18 08:40:42,295.0
C1011838,U107905,F1134,2024-09-30 01:13:38,30.0
C1011839,U104103,F1070,2024-01-15 09:59:30,76.0
C1011840,U106267,F1128,2024-10-23 23:03:01,229.0
C1011841,U101781,F1277,2024-02-03 06:41:20,15.0
C1011842,U100989,F1086,2024-02-29 01:23:13,216.0
C1011843,U107552,F1091,2024-04-03 04:28:28,13.0
C1011844,U105199,F1190,2024-02-15 20:47:44,38.0
C1011845,U103369,F1231,2024-09-19 03:08:50,257.0
C1011846,U100377,F1255,2024-04-30 01:57:29,183.0
C1011847,U102377,F1045,2024-04-28 03:55:34,212.0
C1011848,U106045,F1056,2024-04-25 10:49:33,275.0
C1011849,U100281,F1221,2024-08-02 12:44:05,144.0
C1011850,U102919,F1172,2024-04-16 08:58:50,200.0
C1011851,U106984,F1201,2024-04-20 14:27:54,203.0
C1011852,U103594,F1012,2024-08-09 00:07:53,111.0
C1011853,U101838,F1292,2024-08-28 07:45:02,180.0
C1011854,U106570,F1093,2024-04-07 21:13:10,67.0
C1011855,U108406,F1141,2024-03-04 03:57:58,288.0
C1011856,U104730,F1292,2024-04-18 06:42:31,117.0
C1011857,U102120,F1250,2024-06-06 20:47:24,78.0
C1011858,U102870,F1102,2024-08-30 22:50:47,51.0
C1011859,U100785,F1269,2024-09-20 13:01:42,236.0
C1011860,U107773,F1193,2024-10-01 12:44:21,277.0
C1011861,U100937,F1160,2024-08-31 09:30:31,30.0
C1011862,U109881,F1255,2024-02-14 10:41:15,68.0
C1011863,U109448,F1180,2024-10-10 18:08:28,94.0
C1011864,U103112,F1088,2024-10-06 11:15:36,267.0
C1011865,U106432,F1054,2024-07-10 06:58:11,226.0
C1011866,U106698,F1172,2024-05-16 15:19:04,267.0
C1011867,U107437,F1292,2024-01-08 11:17:13,7.0
C1011868,U104534,F1154,2024-12-02 17:50:51,96.0
C1011869,U109529,F1217,2024-10-30 11:27:38,165.0
C1011870,U105629,F1179,2024-02-29 04:49:56,144.0
C1011871,U106171,F1126,2024-09-21 14:37:39,154.0
C1011872,U108461,F1174,2024-11-28 23:16:37,145.0
C1011873,U101490,F1057,2024-09-23 12:46:57,233.0
C1011874,U106041,F1134,2024-10-17 07:23:05,48.0
C1011875,U109872,F1140,2024-10-01 04:30:30,134.0
C1011876,U104769,F1047,2024-08-10 12:04:00,165.0
C1011877,U106389,F1155,2024-03-08 22:51:25,190.0
C1011878,U108601,F1183,2024-03-12 06:40:40,136.0
C1011879,U106641,F1215,2024-10-20 15:25:58,200.0
C1011880,U109633,F1162,2024-02-01 16:50:57,229.0
C1011881,U107155,F1124,2024-09-15 13:36:11,60.0
C1011882,U108983,F1136,2024-05-23 06:25:16,96.0
C1011883,U105342,F1115,2024-06-12 00:25:50,78.0
C1011884,U100359,F1129,2024-04-14 03:03:27,120.0
C1011885,U104677,F1277,2024-04-16 05:10:37,21.0
C1011886,U105139,F1212,2024-12-23 12:04:40,217.0
C1011887,U108614,F1279,2024-03-09 09:53:52,196.0
C1011888,U108312,F1205,2024-08-15 23:03:41,279.0
C1011889,U102220,F1224,2024-02-08 23:54:55,215.0
C1011890,U104129,F1185,2024-01-31 21:45:33,225.0
C1011891,U108262,F1185,2024-02-21 04:45:52,5.0
C1011892,U103692,F1062,2024-06-27 18:18:37,78.0
C1011893,U104630,F1190,2024-06-25 05:27:49,283.0
C1011894,U108205,F1299,2024-03-05 12:54:49,83.0
C1011895,U105425,F1074,2024-06-20 17:35:31,114.0
C1011896,U103900,F1193,2024-07-06 19:12:41,152.0
C1011897,U108462,F1228,2024-04-23 06:05:15,155.0
C1011898,U105892,F1117,2024-01-26 20:20:04,85.0
C1011899,U105613,F1194,2024-02-08 00:59:15,223.0
C1011900,U109775,F1151,2024-07-29 23:08:46,106.0
C1011901,U100522,F1197,2024-06-12 09:15:12,265.0
C1011902,U102817,F1098,2024-07-06 20:44:37,48.0
C1011903,U104950,F1119,2024-12-15 06:52:03,232.0
C1011904,U102839,F1253,2024-07-18 15:28:16,91.0
C1011905,U107889,F1204,2024-07-17 18:31:39,118.0
C1011906,U107491,F1253,2024-11-11 01:32:05,154.0
C1011907,U108014,F1158,2024-09-15 20:57:15,95.0
C1011908,U107691,F1285,2024-01-10 05:39:13,55.0
C1011909,U100442,F1039,2024-08-03 17:02:36,210.0
C1011910,U106394,F1237,2024-08-29 08:36:48,207.0
C1011911,U108002,F1116,2024-02-22 22:28:23,245.0
C1011912,U109413,F1013,2024-03-09 03:47:11,78.0
C1011913,U100894,F1043,2024-06-14 10:55:34,238.0
C1011914,U102253,F1219,2024-11-03 10:50:07,79.0
C1011915,U102010,F1161,2024-06-05 09:21:12,86.0
C1011916,U106857,F1166,2024-03-14 10:34:34,234.0
C1011917,U104993,F1131,2024-05-12 17:11:32,121.0
C1011918,U104635,F1215,2024-12-28 12:37:20,60.0
C1011919,U107808,F1297,2024-07-21 22:44:05,238.0
C1011920,U106997,F1138,2024-07-02 20:08:29,127.0
C1011921,U109237,F1105,2024-12-09 09:35:53,107.0
C1011922,U104833,F1287,2024-04-19 15:10:28,5.0
C1011923,U102934,F1122,2024-06-03 00:47:31,210.0
C1011924,U108662,F1052,2024-09-06 11:03:14,229.0
C1011925,U100371,F1131,2024-10-19 15:27:09,206.0
C1011926,U106998,F1146,2024-04-12 06:49:57,249.0
C1011927,U101403,F1032,2024-12-10 02:03:09,110.0
C1011928,U104602,F1077,2024-07-20 05:36:16,181.0
C1011929,U103946,F1122,2024-05-20 15:57:19,163.0
C1011930,U104673,F1082,2024-02-09 04:57:21,53.0
C1011931,U101007,F1054,2024-03-19 09:52:34,192.0
C1011932,U100667,F1008,2024-11-16 01:18:57,273.0
C1011933,U101446,F1189,2024-10-06 15:30:16,59.0
C1011934,U103966,F1047,2024-01-30 10:49:51,204.0
C1011935,U104368,F1248,2024-07-16 11:14:00,103.0
C1011936,U105317,F1067,2024-05-03 16:09:23,165.0
C1011937,U107246,F1171,2024-12-09 11:30:36,91.0
C1011938,U103029,F1263,2024-07-27 20:49:15,205.0
C1011939,U108232,F1183,2024-03-22 03:36:46,201.0
C1011940,U105892,F1009,2024-11-17 08:14:19,52.0
C1011941,U107190,F1192,2024-12-13 17:59:53,214.0
C1011942,U104804,F1255,2024-08-03 17:02:06,200.0
C1011943,U106379,F1044,2024-05-11 00:31:09,244.0
C1011944,U108317,F1166,2024-09-06 12:07:25,6.0
C1011945,U100777,F1230,2024-04-30 06:22:29,273.0
C1011946,U109027,F1272,2024-06-02 20:36:25,46.0
C1011947,U109070,F1081,2024-09-02 07:22:51,274.0
C1011948,U104489,F1225,2024-06-07 05:52:55,215.0
C1011949,U106270,F1127,2024-08-11 02:14:23,17.0
C1011950,U107281,F1189,2024-01-30 04:57:25,206.0
C1011951,U109028,F1067,2024-03-07 07:31:39,114.0
C1011952,U108716,F1163,2024-04-22 21:59:02,196.0
C1011953,U109443,F1008,2024-03-05 10:48:25,216.0
C1011954,U107688,F1162,2024-11-19 04:43:00,27.0
C1011955,U104241,F1216,2024-06-03 07:19:18,61.0
C1011956,U107330,F1051,2024-08-04 20:17:54,252.0
C1011957,U108926,F1117,2024-12-01 07:47:07,69.0
C1011958,U106871,F1100,2024-08-13 19:57:25,112.0
C1011959,U100168,F1111,2024-08-15 16:24:13,93.0
C1011960,U109340,F1151,2024-02-13 06:53:54,91.0
C1011961,U108491,F1058,2024-11-07 23:55:28,276.0
C1011962,U105033,F1036,2024-02-08 07:37:42,264.0
C1011963,U100521,F1103,2024-04-29 19:31:04,117.0
C1011964,U108809,F1235,2024-10-03 08:42:37,111.0
C1011965,U109909,F1037,2024-03-23 07:26:35,53.0
C1011966,U108493,F1014,2024-02-29 09:15:28,124.0
C1011967,U108844,F1143,2024-01-20 06:50:11,171.0
C1011968,U103301,F1249,2024-03-12 05:07:48,35.0
C1011969,U104159,F1281,2024-05-10 08:58:32,295.0
C1011970,U102279,F1238,2024-03-28 05:34:32,181.0
C1011971,U109814,F1294,2024-02-10 15:01:47,221.0
C1011972,U101681,F1046,2024-06-01 20:34:50,155.0
C1011973,U100091,F1091,2024-10-23 02:41:22,292.0
C1011974,U103706,F1176,2024-05-28 11:25:59,166.0
C1011975,U100960,F1164,2024-11-20 19:11:33,170.0
C1011976,U104159,F1037,2024-10-05 12:15:52,20.0
C1011977,U100843,F1099,2024-08-23 15:58:30,144.0
C1011978,U100218,F1061,2024-02-22 21:24:46,127.0
C1011979,U108895,F1060,2024-04-07 19:58:39,214.0
C1011980,U106028,F1201,2024-12-28 00:53:44,43.0
C1011981,U100246,F1117,2024-05-31 01:24:24,149.0
C1011982,U105109,F1007,2024-10-31 20:15:20,247.0
C1011983,U108248,F1293,2024-09-24 09:11:20,193.0
C1011984,U106124,F1105,2024-01-21 04:05:23,289.0
C1011985,U106325,F1291,2024-10-02 05:43:32,86.0
C1011986,U106307,F1055,2024-04-24 05:41:04,140.0
C1011987,U101912,F1044,2024-03-28 13:38:20,118.0
C1011988,U104221,F1019,2024-07-20 06:18:03,88.0
C1011989,U107374,F1182,2024-07-16 21:48:51,96.0
C1011990,U100266,F1101,2024-05-21 13:03:52,206.0
C1011991,U103482,F1287,2024-09-30 02:06:11,121.0
C1011992,U109872,F1203,2024-07-09 16:05:06,226.0
C1011993,U101531,F1200,2024-02-29 09:46:09,132.0
C1011994,U104564,F1042,2024-05-14 22:00:43,227.0
C1011995,U104228,F1001,2024-12-03 11:56:01,225.0
C1011996,U107155,F1211,2024-05-10 00:13:31,204.0
C1011997,U109211,F1169,2024-09-01 10:56:31,289.0
C1011998,U100317,F1142,2024-11-13 20:16:35,163.0
C1011999,U109792,F1092,2024-05-25 03:27:30,260.0
C1012000,U100710,F1121,2024-11-23 20:20:18,282.0
C1012001,U108642,F1212,2024-01-04 23:28:09,184.0
C1012002,U101743,F1255,2024-12-16 12:12:18,139.0
C1012003,U101323,F1249,2024-10-13 08:50:57,101.0
C1012004,U102680,F1104,2024-12-14 05:13:19,239.0
C1012005,U104237,F1229,2024-07-12 09:02:50,14.0
C1012006,U103051,F1249,2024-02-09 20:57:50,182.0
C1012007,U104664,F1107,2024-01-10 16:33:34,204.0
C1012008,U102704,F1061,2024-08-25 03:47:21,270.0
C1012009,U105675,F1056,2024-07-17 07:17:08,107.0
C1012010,U106787,F1250,2024-08-07 11:38:38,191.0
C1012011,U102640,F1131,2024-03-27 08:09:33,55.0
C1012012,U107376,F1077,2024-03-08 09:34:51,109.0
C1012013,U108138,F1287,2024-07-15 03:28:49,279.0
C1012014,U105362,F1161,2024-09-15 14:31:06,233.0
C1012015,U100694,F1295,2024-11-28 06:50:20,109.0
C1012016,U104253,F1034,2024-07-19 09:47:41,61.0
C1012017,U108531,F1014,2024-05-09 10:44:02,20.0
C1012018,U101768,F1019,2024-12-11 14:20:05,100.0
C1012019,U108283,F1292,2024-10-30 19:04:21,198.0
C1012020,U100171,F1037,2024-07-14 12:26:28,18.0
C1012021,U102749,F1148,2024-07-14 19:57:57,248.0
C1012022,U103102,F1215,2024-05-20 12:16:51,42.0
C1012023,U100620,F1009,2024-09-22 00:12:25,72.0
C1012024,U105214,F1099,2024-05-30 17:36:53,128.0
C1012025,U109180,F1213,2024-02-18 02:39:29,244.0
C1012026,U100076,F1100,2024-04-02 20:51:16,102.0
C1012027,U102198,F1279,2024-06-22 03:04:01,194.0
C1012028,U104237,F1003,2024-05-03 15:36:53,198.0
C1012029,U108422,F1117,2024-07-19 18:06:07,293.0
C1012030,U106027,F1150,2024-08-16 04:21:28,61.0
C1012031,U105855,F1041,2024-10-31 20:44:09,84.0
C1012032,U102544,F1116,2024-09-30 11:10:07,13.0
C1012033,U102857,F1018,2024-11-09 19:05:24,236.0
C1012034,U101553,F1023,2024-11-27 12:49:00,14.0
C1012035,U106274,F1235,2024-09-01 22:14:49,284.0
C1012036,U103740,F1257,2024-01-08 02:38:57,219.0
C1012037,U109153,F1006,2024-09-21 12:44:50,205.0
C1012038,U101627,F1123,2024-09-12 06:45:41,153.0
C1012039,U101074,F1000,2024-06-23 10:40:58,27.0
C1012040,U103204,F1178,2024-06-02 20:39:57,6.0
C1012041,U101028,F1187,2024-11-04 09:37:11,145.0
C1012042,U100647,F1158,2024-01-19 14:36:01,33.0
C1012043,U105303,F1029,2024-04-07 18:03:55,35.0
C1012044,U103162,F1076,2024-08-16 21:38:02,74.0
C1012045,U100902,F1017,2024-12-12 06:44:56,13.0
C1012046,U104067,F1185,2024-05-04 02:04:50,137.0
C1012047,U109695,F1272,2024-01-23 02:19:04,81.0
C1012048,U105076,F1111,2024-02-22 18:00:45,249.0
C1012049,U102897,F1018,2024-05-22 05:02:26,213.0
C1012050,U109537,F1011,2024-09-11 23:56:46,156.0
C1012051,U105562,F1217,2024-01-11 12:42:37,61.0
C1012052,U108173,F1005,2024-06-16 16:27:19,84.0
C1012053,U108681,F1123,2024-07-17 01:32:55,127.0
C1012054,U105252,F1014,2024-04-29 07:28:45,253.0
C1012055,U107851,F1284,2024-10-05 04:22:34,240.0
C1012056,U108617,F1198,2024-04-18 09:39:25,18.0
C1012057,U107228,F1289,2024-09-18 22:55:30,66.0
C1012058,U105681,F1092,2024-02-15 06:07:42,47.0
C1012059,U105595,F1036,2024-08-18 11:24:48,146.0
C1012060,U107390,F1191,2024-09-19 05:15:07,256.0
C1012061,U103991,F1094,2024-08-08 10:30:38,197.0
C1012062,U109599,F1070,2024-10-08 16:00:58,31.0
C1012063,U106462,F1005,2024-05-23 14:16:37,138.0
C1012064,U106368,F1246,2024-11-21 08:44:56,221.0
C1012065,U108614,F1054,2024-06-13 21:38:09,136.0
C1012066,U109406,F1294,2024-07-16 02:11:28,24.0
C1012067,U103942,F1280,2024-01-18 05:37:18,103.0
C1012068,U101800,F1097,2024-09-29 08:04:00,203.0
C1012069,U102377,F1082,2024-09-20 05:43:59,293.0
C1012070,U107323,F1259,2024-03-27 22:39:21,117.0
C1012071,U102103,F1215,2024-06-15 00:35:03,66.0
C1012072,U101271,F1288,2024-11-01 01:37:56,99.0
C1012073,U105020,F1234,2024-04-11 13:10:26,215.0
C1012074,U100434,F1177,2024-07-02 04:14:07,68.0
C1012075,U103598,F1266,2024-04-18 02:32:12,117.0
C1012076,U103771,F1033,2024-10-04 12:58:22,268.0
C1012077,U108726,F1246,2024-07-19 14:30:12,56.0
C1012078,U108572,F1219,2024-05-11 11:02:30,181.0
C1012079,U102150,F1149,2024-11-05 15:54:10,243.0
C1012080,U104124,F1297,2024-09-22 20:55:21,118.0
C1012081,U105602,F1229,2024-05-01 03:50:28,229.0
C1012082,U105167,F1243,2024-01-10 04:58:39,217.0
C1012083,U105486,F1205,2024-12-17 19:59:43,101.0
C1012084,U104049,F1165,2024-05-24 08:04:53,199.0
C1012085,U100546,F1264,2024-09-17 16:22:28,288.0
C1012086,U104422,F1254,2024-07-15 06:35:03,89.0
C1012087,U109943,F1028,2024-10-02 05:17:07,44.0
C1012088,U104824,F1125,2024-03-25 20:09:42,115.0
C1012089,U103115,F1135,2024-09-07 16:47:14,292.0
C1012090,U100218,F1105,2024-10-09 20:48:07,197.0
C1012091,U100125,F1104,2024-11-24 06:13:17,162.0
C1012092,U109520,F1148,2024-02-05 12:05:26,212.0
C1012093,U109415,F1183,2024-06-18 02:05:04,209.0
C1012094,U104180,F1175,2024-08-13 15:35:40,131.0
C1012095,U105160,F1264,2024-08-11 05:41:42,41.0
C1012096,U102770,F1077,2024-10-06 10:26:07,134.0
C1012097,U109766,F1286,2024-03-03 07:07:20,36.0
C1012098,U101942,F1090,2024-11-10 18:39:36,244.0
C1012099,U104457,F1030,2024-12-25 07:57:42,113.0
C1012100,U101254,F1177,2024-12-26 03:47:20,149.0
C1012101,U100987,F1166,2024-10-17 09:47:21,215.0
C1012102,U107237,F1067,2024-02-12 01:48:35,45.0
C1012103,U108111,F1029,2024-12-02 16:13:13,194.0
C1012104,U107955,F1066,2024-10-13 15:24:07,37.0
C1012105,U105353,F1067,2024-12-14 07:07:36,5.0
C1012106,U109509,F1185,2024-05-17 13:19:47,194.0
C1012107,U101371,F1076,2024-02-17 23:43:09,163.0
C1012108,U100360,F1180,2024-08-27 22:01:49,159.0
C1012109,U108104,F1013,2024-08-29 19:12:20,46.0
C1012110,U108549,F1137,2024-05-20 08:55:17,60.0
C1012111,U107784,F1277,2024-01-07 17:56:50,192.0
C1012112,U108088,F1190,2024-12-06 12:49:02,158.0
C1012113,U107729,F1060,2024-02-23 21:07:02,154.0
C1012114,U102783,F1173,2024-02-06 11:48:01,100.0
C1012115,U100063,F1292,2024-12-06 16:01:25,256.0
C1012116,U102228,F1276,2024-04-12 15:49:59,143.0
C1012117,U103849,F1287,2024-10-26 10:57:18,63.0
C1012118,U106332,F1206,2024-01-13 05:04:13,296.0
C1012119,U103938,F1253,2024-06-21 03:57:20,86.0
C1012120,U101515,F1279,2024-07-30 02:37:51,78.0
C1012121,U108771,F1134,2024-06-01 09:32:54,58.0
C1012122,U106313,F1045,2024-01-09 21:45:29,154.0
C1012123,U107786,F1125,2024-02-06 09:15:04,27.0
C1012124,U102158,F1212,2024-03-31 04:19:47,118.0
C1012125,U102125,F1073,2024-08-24 03:27:39,271.0
C1012126,U106396,F1086,2024-01-31 07:15:25,255.0
C1012127,U102283,F1004,2024-12-07 08:53:40,173.0
C1012128,U106236,F1240,2024-11-24 23:12:05,79.0
C1012129,U107809,F1186,2024-05-24 07:46:07,26.0
C1012130,U103105,F1249,2024-07-06 21:12:47,155.0
C1012131,U103552,F1197,2024-10-08 20:12:14,93.0
C1012132,U103475,F1021,2024-01-16 16:05:44,54.0
C1012133,U101838,F1027,2024-05-09 17:19:07,252.0
C1012134,U108413,F1018,2024-04-20 00:44:20,119.0
C1012135,U108053,F1112,2024-05-26 03:41:02,128.0
C1012136,U100895,F1013,2024-11-28 15:59:44,98.0
C1012137,U105609,F1175,2024-10-16 13:52:20,156.0
C1012138,U105913,F1206,2024-07-06 16:28:56,261.0
C1012139,U103411,F1149,2024-09-22 07:07:46,228.0
C1012140,U103008,F1210,2024-11-01 10:07:11,24.0
C1012141,U109176,F1140,2024-02-01 13:36:55,108.0
C1012142,U109824,F1277,2024-01-11 19:13:30,105.0
C1012143,U103670,F1137,2024-01-18 16:02:36,37.0
C1012144,U102890,F1043,2024-09-18 18:11:18,174.0
C1012145,U106285,F1279,2024-03-31 09:37:43,221.0
C1012146,U101408,F1071,2024-03-04 11:44:50,182.0
C1012147,U103872,F1112,2024-08-13 06:11:42,132.0
C1012148,U104677,F1182,2024-07-19 23:37:05,196.0
C1012149,U109527,F1230,2024-08-23 04:26:33,165.0
C1012150,U107446,F1049,2024-06-09 11:10:27,114.0
C1012151,U106489,F1233,2024-05-23 04:54:43,37.0
C1012152,U103458,F1057,2024-07-29 23:11:46,61.0
C1012153,U104397,F1096,2024-03-01 07:45:12,263.0
C1012154,U105883,F1175,2024-03-14 21:23:10,44.0
C1012155,U108088,F1228,2024-03-16 09:58:26,153.0
C1012156,U107406,F1071,2024-02-13 04:18:52,70.0
C1012157,U103600,F1085,2024-01-09 08:25:03,182.0
C1012158,U107071,F1172,2024-05-12 19:25:12,80.0
C1012159,U105468,F1025,2024-08-02 19:50:16,150.0
C1012160,U105007,F1080,2024-06-08 09:44:59,103.0
C1012161,U109567,F1081,2024-01-22 05:28:07,90.0
C1012162,U106297,F1058,2024-10-17 15:26:44,83.0
C1012163,U109725,F1130,2024-12-02 20:16:12,164.0
C1012164,U104690,F1273,2024-06-14 01:36:46,52.0
C1012165,U105686,F1245,2024-05-27 03:37:59,112.0
C1012166,U103496,F1041,2024-01-02 08:57:12,161.0
C1012167,U103472,F1234,2024-12-05 20:29:39,293.0
C1012168,U107226,F1029,2024-03-07 20:56:00,160.0
C1012169,U109357,F1060,2024-01-20 17:00:04,198.0
C1012170,U104561,F1291,2024-03-09 19:53:53,45.0
C1012171,U107614,F1054,2024-11-23 04:52:37,113.0
C1012172,U102358,F1259,2024-10-28 17:20:23,128.0
C1012173,U108250,F1270,2024-02-22 03:07:49,18.0
C1012174,U107257,F1111,2024-07-11 22:50:42,119.0
C1012175,U106213,F1198,2024-05-31 00:10:36,60.0
C1012176,U108376,F1095,2024-06-02 08:22:21,15.0
C1012177,U107605,F1096,2024-10-27 11:29:10,126.0
C1012178,U102619,F1144,2024-12-13 19:21:12,252.0
C1012179,U109872,F1167,2024-06-12 07:12:13,131.0
C1012180,U100577,F1229,2024-03-19 00:41:50,209.0
C1012181,U105243,F1069,2024-04-05 23:39:17,43.0
C1012182,U108262,F1126,2024-07-15 06:59:32,236.0
C1012183,U100555,F1049,2024-05-03 23:04:17,22.0
C1012184,U100851,F1270,2024-08-17 14:59:12,184.0
C1012185,U109410,F1071,2024-03-11 19:02:47,218.0
C1012186,U103640,F1245,2024-05-25 09:02:12,8.0
C1012187,U101912,F1242,2024-02-28 06:58:06,294.0
C1012188,U102730,F1107,2024-11-10 02:11:06,81.0
C1012189,U105419,F1007,2024-01-21 19:43:23,6.0
C1012190,U102365,F1280,2024-03-03 11:32:33,262.0
C1012191,U107538,F1204,2024-01-19 02:34:14,244.0
C1012192,U100266,F1280,2024-05-20 06:03:26,22.0
C1012193,U103916,F1017,2024-12-12 10:47:46,130.0
C1012194,U107328,F1072,2024-07-23 10:22:07,29.0
C1012195,U109592,F1197,2024-04-25 22:45:46,238.0
C1012196,U102326,F1013,2024-02-23 19:59:50,199.0
C1012197,U102801,F1102,2024-04-18 11:24:07,191.0
C1012198,U105552,F1217,2024-02-18 04:02:29,32.0
C1012199,U102034,F1291,2024-07-08 22:17:27,79.0
