ScrollID,UserID,FeatureID,ScrollPercent,SessionDate
S2010712,U103898,F1231,92.76,2024-06-16
S2010713,U108839,F1029,59.85,2024-12-03
S2010714,U104633,F1120,87.39,2024-02-27
S2010715,U106892,F1111,84.0,2024-12-10
S2010716,U102384,F1295,42.77,2024-06-11
S2010717,U102159,F1244,52.76,2024-11-23
S2010718,U103102,F1227,83.65,2024-08-27
S2010719,U107341,F1045,36.15,2024-10-24
S2010720,U106988,F1274,35.0,2024-09-23
S2010721,U100354,F1104,79.08,2024-09-21
S2010722,U109673,F1166,23.16,2024-09-24
S2010723,U109484,F1286,48.88,2024-05-04
S2010724,U104224,F1138,22.14,2024-08-06
S2010725,U102829,F1130,82.4,2024-11-17
S2010726,U107147,F1272,21.58,2024-04-08
S2010727,U104799,F1117,13.9,2024-06-27
S2010728,U102195,F1156,81.53,2024-01-31
S2010729,U108134,F1039,25.33,2024-12-10
S2010730,U104099,F1007,38.77,2024-08-23
S2010731,U108715,F1242,50.73,2024-02-03
S2010732,U108953,F1066,30.31,2024-08-29
S2010733,U109643,F1177,58.13,2024-10-13
S2010734,U109388,F1105,86.25,2024-05-15
S2010735,U109690,F1260,31.11,2024-04-25
S2010736,U100151,F1206,44.01,2024-10-09
S2010737,U102895,F1279,68.18,2024-11-11
S2010738,U108154,F1274,85.02,2024-03-19
S2010739,U101243,F1154,63.81,2024-12-20
S2010740,U102368,F1087,10.53,2024-10-05
S2010741,U100429,F1245,60.6,2024-08-30
S2010742,U101614,F1169,63.88,2024-05-16
S2010743,U109566,F1285,76.95,2024-05-16
S2010744,U104557,F1270,71.93,2024-06-05
S2010745,U107522,F1198,49.24,2024-05-28
S2010746,U106771,F1152,52.51,2024-05-07
S2010747,U102260,F1185,50.41,2024-08-19
S2010748,U101381,F1241,38.71,2024-07-14
S2010749,U100630,F1262,78.42,2024-08-21
S2010750,U101134,F1134,72.05,2024-10-23
S2010751,U103340,F1135,35.03,2024-07-14
S2010752,U104296,F1217,83.46,2024-11-28
S2010753,U107241,F1215,79.9,2024-02-06
S2010754,U106043,F1050,92.2,2024-09-04
S2010755,U106044,F1123,51.86,2024-03-24
S2010756,U102305,F1118,48.09,2024-06-11
S2010757,U109409,F1227,12.39,2024-05-06
S2010758,U108491,F1187,77.5,2024-07-03
S2010759,U103317,F1160,16.44,2024-05-14
S2010760,U108081,F1214,56.58,2024-10-25
S2010761,U109302,F1139,47.55,2024-04-04
S2010762,U107319,F1206,93.21,2024-06-25
S2010763,U107618,F1105,38.53,2024-07-31
S2010764,U104466,F1295,58.77,2024-08-16
S2010765,U106879,F1057,75.89,2024-10-15
S2010766,U101881,F1170,38.5,2024-01-11
S2010767,U109315,F1184,52.29,2024-12-26
S2010768,U102425,F1068,36.48,2024-04-24
S2010769,U102223,F1276,19.47,2024-03-13
S2010770,U105260,F1047,45.33,2024-12-03
S2010771,U108692,F1255,64.7,2024-11-27
S2010772,U107029,F1131,76.38,2024-11-07
S2010773,U102590,F1031,88.72,2024-08-13
S2010774,U109930,F1130,23.62,2024-02-23
S2010775,U107086,F1223,20.96,2024-09-25
S2010776,U104200,F1180,41.78,2024-01-12
S2010777,U109554,F1143,81.03,2024-03-06
S2010778,U105720,F1230,32.96,2024-10-29
S2010779,U109570,F1161,56.81,2024-04-05
S2010780,U105740,F1117,38.82,2024-04-01
S2010781,U106821,F1161,15.55,2024-06-12
S2010782,U104944,F1106,47.5,2024-05-26
S2010783,U106441,F1122,27.48,2024-04-26
S2010784,U107081,F1231,78.12,2024-12-25
S2010785,U104898,F1179,93.5,2024-09-29
S2010786,U104181,F1102,73.98,2024-01-28
S2010787,U103471,F1076,48.24,2024-02-12
S2010788,U105987,F1265,30.77,2024-11-17
S2010789,U102016,F1245,28.56,2024-11-14
S2010790,U108437,F1227,93.02,2024-03-14
S2010791,U100283,F1055,70.99,2024-08-07
S2010792,U102176,F1142,81.72,2024-06-06
S2010793,U100752,F1082,44.73,2024-03-24
S2010794,U108772,F1186,94.49,2024-06-14
S2010795,U108918,F1148,32.75,2024-08-23
S2010796,U101056,F1122,24.79,2024-05-12
S2010797,U100285,F1160,10.75,2024-09-14
S2010798,U106383,F1275,28.88,2024-06-04
S2010799,U103729,F1195,88.13,2024-05-20
S2010800,U109362,F1081,80.53,2024-11-25
S2010801,U100893,F1068,61.31,2024-09-10
S2010802,U100300,F1092,93.87,2024-09-11
S2010803,U103532,F1177,80.47,2024-08-29
S2010804,U104713,F1273,30.07,2024-03-11
S2010805,U108683,F1275,67.7,2024-12-22
S2010806,U106504,F1237,55.86,2024-12-06
S2010807,U107965,F1228,72.74,2024-06-21
S2010808,U109190,F1028,99.13,2024-05-23
S2010809,U102115,F1056,85.81,2024-09-23
S2010810,U106852,F1220,15.98,2024-05-06
S2010811,U109327,F1077,87.78,2024-06-02
S2010812,U105523,F1297,37.35,2024-09-18
S2010813,U102626,F1205,81.4,2024-06-26
S2010814,U101430,F1128,45.9,2024-07-24
S2010815,U106174,F1213,66.72,2024-08-14
S2010816,U107937,F1223,91.18,2024-09-20
S2010817,U107747,F1168,90.45,2024-11-20
S2010818,U109304,F1135,73.96,2024-02-25
S2010819,U104350,F1128,43.68,2024-05-13
S2010820,U100388,F1282,25.6,2024-10-05
S2010821,U100616,F1039,84.21,2024-11-13
S2010822,U109319,F1142,23.59,2024-05-07
S2010823,U105407,F1295,90.43,2024-03-16
S2010824,U106054,F1265,83.25,2024-05-29
S2010825,U109710,F1174,11.7,2024-09-17
S2010826,U108092,F1110,97.21,2024-08-24
S2010827,U101341,F1275,92.85,2024-08-22
S2010828,U108002,F1273,38.82,2024-03-23
S2010829,U100111,F1093,72.36,2024-09-03
S2010830,U108255,F1016,14.68,2024-03-06
S2010831,U106260,F1093,60.45,2024-07-08
S2010832,U106120,F1205,30.7,2024-02-20
S2010833,U103937,F1290,77.23,2024-12-18
S2010834,U104318,F1083,62.26,2024-06-06
S2010835,U101187,F1176,33.08,2024-05-05
S2010836,U102552,F1199,94.62,2024-12-14
S2010837,U100864,F1217,64.35,2024-01-12
S2010838,U100144,F1148,77.28,2024-03-01
S2010839,U107017,F1279,94.07,2024-12-06
S2010840,U100900,F1080,52.07,2024-06-02
S2010841,U103946,F1289,12.97,2024-01-09
S2010842,U108878,F1063,21.43,2024-05-04
S2010843,U109842,F1105,14.3,2024-03-30
S2010844,U108317,F1074,74.42,2024-02-20
S2010845,U105110,F1233,98.8,2024-04-09
S2010846,U100705,F1267,18.86,2024-12-08
S2010847,U105656,F1094,37.33,2024-03-08
S2010848,U109260,F1217,21.45,2024-12-21
S2010849,U107798,F1193,77.97,2024-11-27
S2010850,U107339,F1267,14.29,2024-12-22
S2010851,U106391,F1173,61.57,2024-11-11
S2010852,U109256,F1224,28.68,2024-11-06
S2010853,U103821,F1279,46.72,2024-04-22
S2010854,U105358,F1040,70.88,2024-06-26
S2010855,U103478,F1069,53.52,2024-11-23
S2010856,U104451,F1031,24.27,2024-10-26
S2010857,U103706,F1054,16.93,2024-12-16
S2010858,U106388,F1133,78.96,2024-09-18
S2010859,U106157,F1018,18.92,2024-11-06
S2010860,U103931,F1028,67.42,2024-04-28
S2010861,U105196,F1230,34.7,2024-07-26
S2010862,U106402,F1038,12.19,2024-05-16
S2010863,U109937,F1250,13.79,2024-11-07
S2010864,U103530,F1086,86.98,2024-05-30
S2010865,U102927,F1140,87.55,2024-01-02
S2010866,U106158,F1247,79.78,2024-10-31
S2010867,U105359,F1142,90.81,2024-05-10
S2010868,U105963,F1054,63.43,2024-11-02
S2010869,U109574,F1282,48.57,2024-01-18
S2010870,U107227,F1114,71.74,2024-09-07
S2010871,U102905,F1094,66.11,2024-06-27
S2010872,U108457,F1115,97.84,2024-02-22
S2010873,U109575,F1162,15.24,2024-08-04
S2010874,U103021,F1194,21.82,2024-10-26
S2010875,U107606,F1218,18.32,2024-01-26
S2010876,U105968,F1236,56.85,2024-10-12
S2010877,U107475,F1158,15.5,2024-01-28
S2010878,U100262,F1178,98.96,2024-08-20
S2010879,U109151,F1241,55.21,2024-07-11
S2010880,U108809,F1119,39.83,2024-03-26
S2010881,U104268,F1259,43.4,2024-11-17
S2010882,U108506,F1069,87.92,2024-12-10
S2010883,U101856,F1091,26.41,2024-09-09
S2010884,U105031,F1240,16.24,2024-07-22
S2010885,U103075,F1149,98.54,2024-01-20
S2010886,U103321,F1055,88.87,2024-10-21
S2010887,U102135,F1169,78.0,2024-05-05
S2010888,U106443,F1002,59.86,2024-08-31
S2010889,U101901,F1035,74.82,2024-02-08
S2010890,U100600,F1002,15.67,2024-04-18
S2010891,U100299,F1088,57.85,2024-06-02
S2010892,U105355,F1020,83.16,2024-08-04
S2010893,U109964,F1037,78.94,2024-08-04
S2010894,U103471,F1093,53.02,2024-07-28
S2010895,U101774,F1272,25.78,2024-08-09
S2010896,U102939,F1005,46.5,2024-09-06
S2010897,U106232,F1003,95.94,2024-02-13
S2010898,U101128,F1157,84.32,2024-08-03
S2010899,U104379,F1172,52.14,2024-10-10
S2010900,U107935,F1023,36.89,2024-11-11
S2010901,U103345,F1190,72.66,2024-11-16
S2010902,U103649,F1295,34.59,2024-01-21
S2010903,U102320,F1039,48.82,2024-12-14
S2010904,U105539,F1282,29.88,2024-03-15
S2010905,U107041,F1244,56.18,2024-04-05
S2010906,U105994,F1041,61.97,2024-04-02
S2010907,U106444,F1063,29.85,2024-09-13
S2010908,U107231,F1034,83.94,2024-09-14
S2010909,U109381,F1175,60.6,2024-10-14
S2010910,U100782,F1089,90.81,2024-06-12
S2010911,U108977,F1122,45.35,2024-09-01
S2010912,U102022,F1130,69.02,2024-02-07
S2010913,U105283,F1213,87.49,2024-03-05
S2010914,U105389,F1234,52.09,2024-04-20
S2010915,U103928,F1205,67.9,2024-09-17
S2010916,U103286,F1185,74.84,2024-08-22
S2010917,U108240,F1085,64.4,2024-02-23
S2010918,U105647,F1055,42.57,2024-09-22
S2010919,U108863,F1143,95.27,2024-03-07
S2010920,U105154,F1024,69.24,2024-02-09
S2010921,U104960,F1102,24.54,2024-05-08
S2010922,U104874,F1015,32.02,2024-04-25
S2010923,U103991,F1105,39.43,2024-02-26
S2010924,U103184,F1143,94.06,2024-05-25
S2010925,U100437,F1283,47.5,2024-06-03
S2010926,U102595,F1129,49.37,2024-01-11
S2010927,U100648,F1051,67.21,2024-06-05
S2010928,U104615,F1270,41.65,2024-03-20
S2010929,U105235,F1030,59.93,2024-09-06
S2010930,U102807,F1212,25.79,2024-10-20
S2010931,U101937,F1088,67.49,2024-01-07
S2010932,U101148,F1010,58.23,2024-02-22
S2010933,U106350,F1006,50.63,2024-08-21
S2010934,U100367,F1138,56.66,2024-12-02
S2010935,U101187,F1111,24.54,2024-01-10
S2010936,U109912,F1131,50.81,2024-09-23
S2010937,U103331,F1196,67.89,2024-01-13
S2010938,U105374,F1215,19.95,2024-01-09
S2010939,U107079,F1152,17.09,2024-12-20
S2010940,U106216,F1257,29.89,2024-07-20
S2010941,U109872,F1036,88.39,2024-11-25
S2010942,U102959,F1028,24.09,2024-04-30
S2010943,U109024,F1183,94.65,2024-02-12
S2010944,U104862,F1000,21.42,2024-02-26
S2010945,U106785,F1159,81.54,2024-06-05
S2010946,U108770,F1150,30.22,2024-09-30
S2010947,U101129,F1111,66.05,2024-04-25
S2010948,U109129,F1216,15.15,2024-07-13
S2010949,U106296,F1069,99.05,2024-06-17
S2010950,U103954,F1140,43.24,2024-05-19
S2010951,U103777,F1084,48.13,2024-03-03
S2010952,U109011,F1082,38.12,2024-10-15
S2010953,U105269,F1080,39.53,2024-07-31
S2010954,U105395,F1194,84.59,2024-06-27
S2010955,U108108,F1269,77.26,2024-12-22
S2010956,U105256,F1142,23.51,2024-01-30
S2010957,U100113,F1023,97.33,2024-06-29
S2010958,U107387,F1222,28.67,2024-06-30
S2010959,U105294,F1150,72.11,2024-04-22
S2010960,U109289,F1227,98.87,2024-02-01
S2010961,U103072,F1083,94.19,2024-04-20
S2010962,U109050,F1291,97.1,2024-03-26
S2010963,U106043,F1014,74.71,2024-03-21
S2010964,U104012,F1096,20.88,2024-03-30
S2010965,U100281,F1191,12.43,2024-03-30
S2010966,U101795,F1228,39.67,2024-10-24
S2010967,U108139,F1284,31.04,2024-03-28
S2010968,U104441,F1001,61.43,2024-07-27
S2010969,U104531,F1250,73.33,2024-08-06
S2010970,U105095,F1001,50.85,2024-08-08
S2010971,U108257,F1012,50.87,2024-06-20
S2010972,U102335,F1276,59.3,2024-06-21
S2010973,U102761,F1181,62.71,2024-03-20
S2010974,U103064,F1288,72.59,2024-09-25
S2010975,U107558,F1229,35.63,2024-04-18
S2010976,U107109,F1108,76.44,2024-02-13
S2010977,U109653,F1102,89.53,2024-12-06
S2010978,U107560,F1131,48.79,2024-11-05
S2010979,U105973,F1098,95.49,2024-12-25
S2010980,U104893,F1215,,2024-03-18
S2010981,U102295,F1231,94.5,2024-05-06
S2010982,U102689,F1289,61.13,2024-08-22
S2010983,U101311,F1195,84.21,2024-11-12
S2010984,U108534,F1254,41.54,2024-10-16
S2010985,U103584,F1292,25.75,2024-12-26
S2010986,U102945,F1019,68.14,2024-12-03
S2010987,U100123,F1055,45.57,2024-07-27
S2010988,U104576,F1146,45.63,2024-04-03
S2010989,U101431,F1275,42.12,2024-08-10
S2010990,U102260,F1143,51.48,2024-04-17
S2010991,U104076,F1130,10.97,2024-12-27
S2010992,U100267,F1222,45.36,2024-06-28
S2010993,U100230,F1119,11.37,2024-07-31
S2010994,U100170,F1040,45.11,2024-11-25
S2010995,U104449,F1020,36.1,2024-01-16
S2010996,U105765,F1281,36.28,2024-04-09
S2010997,U103789,F1286,39.61,2024-02-23
S2010998,U107009,F1069,30.94,2024-09-05
S2010999,U107306,F1159,89.12,2024-02-27
S2011000,U101072,F1153,62.1,2024-01-13
S2011001,U101103,F1247,96.38,2024-03-15
S2011002,U101426,F1089,52.47,2024-12-18
S2011003,U100699,F1172,98.6,2024-10-12
S2011004,U100125,F1222,12.48,2024-05-04
S2011005,U102437,F1045,63.62,2024-10-01
S2011006,U105867,F1119,83.24,2024-02-09
S2011007,U107461,F1291,60.41,2024-04-02
S2011008,U104011,F1288,16.27,2024-09-04
S2011009,U101713,F1056,27.8,2024-02-22
S2011010,U107598,F1287,78.42,2024-02-05
S2011011,U109013,F1152,97.27,2024-05-10
S2011012,U107762,F1149,26.17,2024-11-27
S2011013,U107473,F1153,93.13,2024-07-18
S2011014,U106477,F1267,42.35,2024-05-03
S2011015,U109018,F1295,96.71,2024-02-09
S2011016,U109840,F1119,65.54,2024-08-15
S2011017,U109209,F1289,32.09,2024-05-14
S2011018,U101989,F1191,95.99,2024-07-18
S2011019,U106651,F1035,69.46,2024-11-27
S2011020,U100185,F1036,72.68,2024-08-17
S2011021,U103386,F1155,91.67,2024-04-25
S2011022,U109899,F1260,47.23,2024-04-29
S2011023,U107684,F1099,67.22,2024-04-06
S2011024,U100972,F1191,34.52,2024-02-13
S2011025,U108502,F1292,16.45,2024-09-10
S2011026,U108381,F1141,11.71,2024-01-18
S2011027,U101942,F1241,16.24,2024-06-10
S2011028,U104139,F1130,52.77,2024-12-27
S2011029,U109399,F1012,14.44,2024-01-06
S2011030,U103289,F1258,45.7,2024-04-19
S2011031,U104988,F1027,96.49,2024-12-22
S2011032,U102317,F1130,27.25,2024-01-24
S2011033,U102833,F1171,74.66,2024-01-11
S2011034,U107621,F1003,59.65,2024-04-18
S2011035,U102711,F1075,46.66,2024-12-09
S2011036,U107933,F1255,23.22,2024-02-05
S2011037,U105261,F1243,71.68,2024-09-22
S2011038,U106740,F1074,80.88,2024-02-14
S2011039,U100468,F1135,29.47,2024-08-17
S2011040,U101727,F1234,27.88,2024-10-23
S2011041,U106017,F1092,22.11,2024-03-01
S2011042,U102512,F1209,35.67,2024-06-23
S2011043,U108916,F1285,52.57,2024-11-23
S2011044,U102426,F1113,78.3,2024-12-03
S2011045,U107325,F1074,64.61,2024-11-13
S2011046,U109549,F1016,83.01,2024-09-26
S2011047,U106149,F1214,55.76,2024-12-28
S2011048,U107061,F1064,93.14,2024-04-04
S2011049,U107484,F1127,25.97,2024-08-27
S2011050,U107793,F1082,26.71,2024-09-03
S2011051,U105585,F1070,62.63,2024-10-23
S2011052,U108004,F1136,66.45,2024-02-12
S2011053,U108293,F1104,82.28,2024-06-08
S2011054,U103782,F1230,20.86,2024-06-11
S2011055,U100113,F1210,61.36,2024-06-20
S2011056,U107018,F1154,57.94,2024-02-25
S2011057,U101295,F1013,65.16,2024-12-04
S2011058,U107658,F1168,15.94,2024-07-22
S2011059,U108078,F1192,75.44,2024-04-14
S2011060,U104958,F1231,28.0,2024-05-30
S2011061,U105101,F1175,17.14,2024-03-07
S2011062,U108980,F1208,28.32,2024-01-03
S2011063,U105518,F1207,81.84,2024-10-07
S2011064,U108463,F1262,15.61,2024-03-06
S2011065,U104409,F1168,43.1,2024-11-15
S2011066,U108848,F1090,76.45,2024-07-03
S2011067,U105989,F1084,18.03,2024-09-29
S2011068,U104413,F1033,72.33,2024-07-06
S2011069,U103802,F1183,91.37,2024-04-26
S2011070,U102312,F1030,51.21,2024-12-11
S2011071,U108554,F1098,44.4,2024-06-02
S2011072,U105862,F1147,80.97,2024-10-09
S2011073,U104430,F1274,85.09,2024-09-13
S2011074,U109851,F1237,56.55,2024-12-16
S2011075,U102850,F1139,17.27,2024-02-09
S2011076,U106945,F1051,23.1,2024-07-01
S2011077,U101129,F1156,88.5,2024-04-22
S2011078,U107697,F1045,13.0,2024-01-05
S2011079,U109144,F1070,72.27,2024-10-23
S2011080,U104836,F1045,98.57,2024-02-24
S2011081,U104446,F1270,31.27,2024-07-05
S2011082,U101293,F1259,41.77,2024-06-10
S2011083,U101583,F1048,73.32,2024-06-18
S2011084,U104899,F1253,54.34,2024-08-03
S2011085,U103174,F1158,19.45,2024-02-14
S2011086,U109537,F1201,13.55,2024-04-17
S2011087,U103742,F1223,87.14,2024-08-04
S2011088,U104732,F1271,98.31,2024-03-09
S2011089,U106194,F1163,46.05,2024-01-18
S2011090,U101737,F1120,93.07,2024-07-19
S2011091,U101070,F1031,76.43,2024-12-30
S2011092,U105623,F1027,59.36,2024-12-30
S2011093,U106246,F1200,49.5,2024-04-20
S2011094,U109810,F1238,70.76,2024-06-21
S2011095,U108480,F1161,48.65,2024-05-27
S2011096,U102541,F1081,33.46,2024-02-14
S2011097,U105577,F1236,44.28,2024-03-18
S2011098,U106086,F1268,98.96,2024-10-16
S2011099,U101383,F1049,11.56,2024-02-20
S2011100,U102505,F1252,97.5,2024-08-20
S2011101,U100439,F1119,83.57,2024-11-18
S2011102,U109798,F1219,74.29,2024-06-10
S2011103,U102697,F1024,35.45,2024-06-07
S2011104,U100480,F1189,45.11,2024-03-24
S2011105,U100651,F1194,48.9,2024-02-02
S2011106,U106887,F1184,27.01,2024-07-24
S2011107,U103569,F1123,22.96,2024-07-12
S2011108,U101810,F1289,72.76,2024-07-31
S2011109,U104708,F1037,70.89,2024-01-27
S2011110,U107333,F1120,98.01,2024-08-22
S2011111,U108267,F1178,11.33,2024-02-21
S2011112,U101268,F1054,21.69,2024-01-31
S2011113,U109042,F1037,53.04,2024-03-13
S2011114,U105760,F1041,49.76,2024-03-30
S2011115,U104738,F1155,79.16,2024-02-05
S2011116,U105628,F1235,93.01,2024-08-02
S2011117,U101494,F1287,83.8,2024-01-03
S2011118,U108625,F1150,37.84,2024-11-04
S2011119,U100169,F1276,10.93,2024-07-03
S2011120,U101244,F1031,78.08,2024-12-18
S2011121,U100091,F1236,22.59,2024-03-29
S2011122,U109611,F1287,92.67,2024-04-26
S2011123,U100178,F1019,27.9,2024-03-08
S2011124,U108448,F1139,86.18,2024-07-06
S2011125,U104459,F1215,44.47,2024-03-15
S2011126,U104285,F1016,23.03,2024-07-12
S2011127,U109690,F1226,25.71,2024-05-11
S2011128,U107972,F1264,84.28,2024-10-23
S2011129,U103222,F1086,87.33,2024-09-28
S2011130,U105091,F1203,70.28,2024-06-08
S2011131,U104786,F1195,73.25,2024-04-28
S2011132,U105974,F1269,55.68,2024-05-28
S2011133,U104778,F1177,58.66,2024-12-16
S2011134,U103001,F1096,55.71,2024-05-02
S2011135,U100143,F1095,71.98,2024-08-09
S2011136,U104738,F1058,43.61,2024-06-27
S2011137,U105390,F1080,88.26,2024-11-23
S2011138,U104031,F1225,34.61,2024-01-03
S2011139,U107816,F1035,96.97,2024-11-04
S2011140,U101842,F1242,42.05,2024-01-02
S2011141,U108314,F1210,44.43,2024-08-14
S2011142,U106220,F1156,26.33,2024-02-23
S2011143,U101104,F1237,35.44,2024-09-29
S2011144,U103462,F1233,26.43,2024-02-16
S2011145,U108293,F1028,63.77,2024-05-17
S2011146,U109138,F1253,62.31,2024-05-18
S2011147,U108351,F1053,49.06,2024-08-17
S2011148,U100621,F1017,71.86,2024-05-28
S2011149,U102166,F1216,92.02,2024-03-30
S2011150,U108376,F1007,79.33,2024-02-05
S2011151,U103193,F1207,75.41,2024-05-23
S2011152,U101495,F1158,32.79,2024-01-24
S2011153,U103115,F1056,35.06,2024-04-06
S2011154,U109324,F1169,81.67,2024-04-13
S2011155,U103600,F1000,54.39,2024-12-29
S2011156,U106306,F1155,27.1,2024-06-24
S2011157,U100953,F1183,14.0,2024-10-25
S2011158,U106668,F1115,13.34,2024-10-16
S2011159,U102064,F1212,44.86,2024-08-18
S2011160,U104634,F1233,54.54,2024-09-20
S2011161,U107289,F1015,12.75,2024-06-24
S2011162,U106023,F1120,23.97,2024-11-12
S2011163,U102986,F1289,53.72,2024-06-21
S2011164,U108256,F1012,57.82,2024-04-25
S2011165,U103364,F1173,50.27,2024-08-05
S2011166,U100137,F1042,85.02,2024-12-06
S2011167,U100601,F1113,35.22,2024-06-23
S2011168,U104879,F1129,93.78,2024-10-23
S2011169,U106919,F1144,58.0,2024-02-20
S2011170,U101695,F1284,42.34,2024-08-26
S2011171,U102159,F1121,76.8,2024-11-13
S2011172,U106077,F1260,72.74,2024-08-15
S2011173,U106437,F1003,98.38,2024-04-27
S2011174,U109211,F1285,27.45,2024-09-22
S2011175,U102011,F1048,14.51,2024-07-31
S2011176,U104568,F1277,76.77,2024-01-01
S2011177,U102130,F1228,22.68,2024-05-31
S2011178,U107413,F1146,81.58,2024-10-21
S2011179,U106484,F1139,77.01,2024-06-08
S2011180,U105332,F1163,77.64,2024-04-02
S2011181,U103705,F1224,82.05,2024-12-07
S2011182,U108136,F1267,94.37,2024-09-19
S2011183,U108545,F1247,42.45,2024-06-29
S2011184,U103423,F1027,74.78,2024-08-13
S2011185,U106562,F1263,40.61,2024-04-26
S2011186,U104597,F1186,55.37,2024-04-07
S2011187,U100622,F1087,41.68,2024-11-04
S2011188,U102171,F1189,40.68,2024-08-30
S2011189,U109804,F1289,58.36,2024-09-25
S2011190,U104178,F1024,35.52,2024-08-18
S2011191,U103057,F1273,15.66,2024-10-26
S2011192,U108572,F1147,41.44,2024-02-11
S2011193,U102390,F1198,72.14,2024-12-22
S2011194,U102136,F1227,65.9,2024-06-10
S2011195,U106851,F1189,85.33,2024-02-28
S2011196,U100249,F1038,23.66,2024-11-15
S2011197,U106619,F1213,83.32,2024-08-29
S2011198,U107719,F1186,55.16,2024-03-08
S2011199,U107316,F1274,38.67,2024-07-21
S2011200,U105273,F1298,29.96,2024-05-12
S2011201,U104421,F1286,83.22,2024-08-23
S2011202,U109377,F1037,76.71,2024-04-13
S2011203,U106949,F1197,66.3,2024-11-24
S2011204,U101236,F1214,40.63,2024-06-28
S2011205,U109970,F1194,26.77,2024-08-25
S2011206,U103947,F1140,77.55,2024-09-27
S2011207,U100858,F1297,32.9,2024-10-22
S2011208,U105217,F1063,72.99,2024-02-18
S2011209,U104621,F1128,71.17,2024-09-23
S2011210,U107411,F1066,51.39,2024-09-28
S2011211,U108404,F1217,74.53,2024-05-30
S2011212,U101112,F1139,73.81,2024-03-29
S2011213,U100648,F1118,52.99,2024-09-24
S2011214,U102093,F1069,98.32,2024-06-05
S2011215,U106664,F1036,53.97,2024-04-14
S2011216,U100340,F1229,95.5,2024-02-24
S2011217,U107375,F1080,67.69,2024-12-11
S2011218,U100145,F1089,89.69,2024-09-18
S2011219,U109412,F1209,42.25,2024-09-04
S2011220,U103437,F1052,40.58,2024-11-12
S2011221,U109049,F1150,56.47,2024-11-07
S2011222,U109450,F1216,28.34,2024-02-17
S2011223,U108772,F1009,58.24,2024-06-13
S2011224,U103823,F1047,22.52,2024-09-25
S2011225,U101678,F1225,17.98,2024-01-01
S2011226,U109884,F1148,19.05,2024-08-04
S2011227,U107192,F1070,71.97,2024-02-14
S2011228,U107781,F1001,94.41,2024-02-22
S2011229,U101566,F1268,69.78,2024-03-14
S2011230,U100152,F1297,16.94,2024-03-25
S2011231,U100771,F1097,27.05,2024-06-21
S2011232,U100905,F1205,15.49,2024-10-17
S2011233,U103222,F1021,31.78,2024-10-07
S2011234,U100314,F1030,23.89,2024-07-02
S2011235,U106016,F1238,64.55,2024-07-06
S2011236,U106542,F1145,11.34,2024-07-13
S2011237,U109837,F1188,42.1,2024-10-02
S2011238,U100202,F1263,23.28,2024-02-26
S2011239,U108261,F1082,89.75,2024-05-19
S2011240,U105332,F1151,43.5,2024-07-05
S2011241,U102207,F1202,75.43,2024-04-11
S2011242,U105741,F1089,44.94,2024-10-02
S2011243,U100038,F1217,19.31,2024-10-05
S2011244,U103245,F1071,88.15,2024-09-14
S2011245,U109563,F1134,32.64,2024-03-20
S2011246,U107388,F1269,73.25,2024-11-24
S2011247,U100800,F1072,92.39,2024-02-06
S2011248,U101356,F1266,78.0,2024-05-14
S2011249,U106442,F1085,65.56,2024-09-12
S2011250,U100815,F1151,12.18,2024-08-07
S2011251,U104302,F1296,55.1,2024-07-09
S2011252,U109861,F1242,74.49,2024-04-02
S2011253,U103605,F1225,81.13,2024-06-24
S2011254,U106284,F1097,11.36,2024-08-14
S2011255,U106284,F1259,82.44,2024-04-05
S2011256,U104644,F1081,37.52,2024-10-14
S2011257,U101187,F1145,28.78,2024-04-02
S2011258,U109544,F1124,65.36,2024-08-12
